H2S_CONCENTRATION,StrokeLength,GrossStrokeLength,Fillage,YesterdaysAverageSPM,max_unguided_dls,gas_anchor_length,MAX_INCLINATION,wellbore_category,packer_vs_tac,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_LIQUID_VOLUME,AVG_WATERSG,rod_has_guides,rod_make,overall_max_sideload,DESANDDEGAS_TYP,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,FAILED,lifetime_duration_days,WaterRatio,chemgroup1_score,chemgroup2_score,chemgroup3_score,bha_configuration_PACKER_DONNAN,bha_configuration_PACKER_TAC_DONNAN,bha_configuration_TAC_ABOVE_NIP,bha_configuration_TAC_BELOW_NIP,bha_configuration_UNKNOWN,rod_sinker_type_SLICK_SINKER_BARS,rod_sinker_type_SUCKER_RODS_W_GUIDES,rod_sinker_type_UNKNOWN,rod_apigrade_D,rod_apigrade_Fiberglass,rod_apigrade_K,rod_apigrade_SpecialService,rod_apigrade_UNKNOWN,rod_apigrade_Unknown,ROUTE_870_0,ROUTE_871_0,ROUTE_872_0,ROUTE_873_0,ROUTE_874_0,ROUTE_875_0,ROUTE_880_0,ROUTE_881_0,ROUTE_882_0,ROUTE_883_0,ROUTE_884_0,ROUTE_885_0,ROUTE_886_0,ROUTE_900_0,ROUTE_901_0,ROUTE_902_0,ROUTE_903_0,ROUTE_904_0,ROUTE_905_0,risk_score
-0.030182602107750468,-0.2510661397739409,-0.09163736811769466,-0.08825515930254667,0.41192550753301044,-0.32423561816488616,3.3282155008683154,-0.37362576314851836,Vertical,OTHER_PACKER,0.6096484380655685,-0.860865149700153,-0.44780878828115217,-0.21549583193054428,0.3707166588624573,-0.31827127028327973,-0.7654058752362396,synthesize holistic partnerships,0.013527613458252083,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.8039679072642832,0.6874231576000033,1.0,1083.0,-1.901827206487418,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9467173960989758
-0.030182602107750468,-0.2510661397739409,-0.13794208961980436,0.32671624851358305,0.4149483114256998,0.34493171359698555,3.2407398541834893,-0.44404541110994655,Vertical,OTHER_ANCHOR,0.38103897254135904,-0.1328382086721793,-0.20964712917998118,-0.12247579719852442,0.0783141369324438,-0.4685244629685048,-0.7654058752362396,mesh enterprise portals,-0.11849799802785073,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.7138400206892888,0.6874231576000033,1.0,510.0,1.2595233729589705,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.481304940791986
-0.030182602107750468,0.8207728645086299,1.1105256881878387,0.37073203119089426,0.533109858648994,-0.14552301677630253,0.48023788912954546,-0.36096695127476625,Vertical,OTHER_ANCHOR,-0.7007863067623048,-0.31956185392583375,-0.3848578862434409,-0.1928997524961244,-0.5360393732883796,-0.4685244629685048,-0.7654058752362396,mesh enterprise portals,-0.11242784398089102,West-Washington,-0.08302969325705788,0.9963874366451041,-0.10892633567348302,0.4426417426348143,0.6874231576000033,1.0,330.96,-0.8892483171539509,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0360572047632706
-0.030182602107750468,-0.2510661397739409,0.6566334635001192,-0.11766580292595596,0.8410106076310643,-0.09151322195433638,0.2809081368477281,-0.39847256118593916,Vertical,OTHER_ANCHOR,0.22826668539190087,-0.28670861662999514,-0.7132789517394895,-0.5338229339772648,-0.3987297171904881,-0.07674748586054955,1.3064963731711021,mesh enterprise portals,-0.1691750802561224,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.23987325418951938,0.6874231576000033,0.0,97.62,-0.5144616725339878,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0460726886410163
-0.030182602107750468,-0.2510661397739409,0.2532599133002132,0.3073869793026584,0.272457967612154,-0.21746184344198166,0.49744621306754366,-0.2937899696992547,Vertical,arrowset,-0.8196675734943296,0.6981572830850427,1.4927964544705283,1.2285678534872961,-0.03756249980290708,-0.4685244629685048,-0.7654058752362396,strategize next-generation users,-0.41335440828887826,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.21442518773763164,-0.6105615120477167,0.0,127.0,-1.446975270385467,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7698424278784552
-0.030182602107750468,-0.24905838497282506,0.4691716164551068,0.1308045556304859,0.3462390682987066,-0.06344599664342036,0.282342163842561,-0.39969884185300647,Vertical,OTHER_ANCHOR,0.1636786589895923,-0.32601323365280266,-0.307765451998365,-0.11211355434303386,0.35483753346293495,-0.4685244629685048,1.3064963731711021,mesh enterprise portals,-0.18903729270781833,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.29093388353613636,0.6874231576000033,1.0,297.54,0.016353166127704825,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.3779315901627163
-0.030182602107750468,-0.2510661397739409,0.43456749154826263,0.5052496975343544,-0.6383936818821226,0.07846007780481108,-0.02167155906208081,-0.03739204754686504,LowTangent,OTHER_ANCHOR,0.007576761104510063,0.1324633714850144,-0.2630495183397777,-0.28273003850624406,-0.5518047627228235,-0.4685244629685048,1.3064963731711021,strategize next-generation users,-0.27188143039567947,Miller LLC,-0.08302969325705788,0.12252833913878636,-0.10892633567348302,0.40708840519719763,-1.9085461816954368,1.0,737.86,0.5409705582396535,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7708547868761632
-0.030182602107750468,-0.2491972484507133,0.044150136071644905,-0.7685115941592467,0.9633138494884229,-0.2569487268424894,-0.013067397093081684,-0.44872392393105703,Vertical,OTHER_ANCHOR,0.16493495730571822,-0.2303129428850965,-0.11754619550020565,0.020482601432370108,-0.516172477112596,1.1519367000050542,-0.7654058752362396,strategize next-generation users,-0.7213841404795001,Bender-King,-0.08302969325705788,0.4982840254149847,-0.10892633567348302,-0.3544529920433678,-0.6105615120477167,0.0,1117.07,-0.8325500245928926,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32494995240766694
-0.02146544602724243,-0.2510661397739409,-0.43857958878773984,-0.03595782237093306,0.3462390682987066,-0.33465498880889005,-0.02453961305174718,-0.505430121418564,Vertical,OTHER_ANCHOR,0.19615684336998726,-0.20885621071573282,-0.053367153700564066,0.07671714357352698,-0.32308385972452835,-0.4685244629685048,-0.7654058752362396,strategize next-generation users,-0.8722006020365743,Miller LLC,-0.08302969325705788,0.7730759362726014,-0.10892633567348302,0.17532897441497278,0.6874231576000033,1.0,485.21,-0.677209707768055,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7992071936105106
-0.030182602107750468,-0.12232606845427939,0.30951118507009184,0.4669214035909854,-0.17359395249147316,0.21793392593003186,-0.020237532067247876,0.9525184811341592,HighTangent,OTHER_ANCHOR,2.0260000062867785,0.4037564497641548,0.3290386931605323,0.07379538171280826,0.2290005161917186,-0.4685244629685048,1.3064963731711021,mesh enterprise portals,0.02631982290838902,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.9975903575061028,0.6874231576000033,1.0,1102.65,-0.7022561097754142,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7724550404949267
-0.030182602107750468,-0.2510661397739409,0.14267086777963162,0.4599922730528086,-0.17359395249147316,-0.12496268008735371,-0.005897262118915492,-0.27314156267606904,Vertical,OTHER_ANCHOR,-0.15893135310864656,-0.009500612033429291,0.19651544527984113,0.29695258063075197,0.2208758797428852,-0.4685244629685048,-0.7654058752362396,strategize next-generation users,-0.10207058264223991,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.18927968625188862,0.6874231576000033,1.0,281.6,0.5849836620895459,-0.8659951886753633,-0.4149524155317648,1.1944500074388031,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.1269461544752235
-0.030182602107750468,0.859981869381974,-0.05329733188504731,-0.37139340196567566,0.2724578215646019,-0.13766514203132538,0.49457815907787733,0.20002794404647975,LowTangent,arrowset,-0.046021876548860356,0.06917406308690527,0.2426040706475438,0.2525981202775868,-0.01571390520940624,-0.4685244629685048,1.3064963731711021,mesh enterprise portals,0.026353853753465526,Sanchez PLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.2847073848647947,0.6874231576000033,1.0,338.11,0.6316576562456184,0.6848523451789876,0.7335718704752648,-0.22623941166199216,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9071619349841447
-0.030182602107750468,-0.2510661397739409,-0.22597712052549424,0.3296914990526817,-1.131422193698629,-0.2896027809836142,0.2923803528063936,-0.4695105133741574,Vertical,OTHER_ANCHOR,-1.0317633615133122,-0.2376689996636139,-0.36816775605540913,-0.22041951854206263,-0.5978672848984351,1.1519367000050542,1.3064963731711021,mesh enterprise portals,-0.721044420343854,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.3196072730417685,-0.6105615120477167,1.0,1435.69,-0.5016410912225077,2.2356998790333384,1.3027253002393058,-0.22623941166199216,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.38581986864924683
0.6618751082964693,-0.2510661397739409,-0.3869266766376111,0.463231855983905,-0.3297902897420615,-0.2605972709527382,-0.014501424087914617,-0.40336868700282336,Vertical,OTHER_ANCHOR,-0.16059116590300077,0.5791156504513396,0.854464125233071,0.5663390281391807,0.7205592397310088,-0.4685244629685048,1.3064963731711021,mesh enterprise portals,-0.7273528427409547,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.30804800948200184,0.6874231576000033,0.0,281.23,0.2546847344158847,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9698809193981375
-0.030182602107750468,-0.2510661397739409,-0.3635283726399147,-0.18988640880492685,-0.2547386879750642,0.6930609554237399,0.49457815907787733,-0.23341856910334352,Vertical,arrowset,0.042334721359894474,-0.25350644686291207,-0.27881147809840734,-0.10349065922130553,-0.599849839465349,-0.4685244629685048,1.3064963731711021,strategize next-generation users,0.18064741985605925,Sanchez PLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.18034761287615708,0.6874231576000033,1.0,444.42,0.8569945422562758,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8198115928762084
-0.030182602107750468,-0.24904475930922165,-0.318872578446278,0.07136143608658774,0.4792387105066328,-0.2554807213593784,0.03425549373641477,0.15409796534417952,LowTangent,OTHER_ANCHOR,0.9555130107096333,-0.11658664486111205,-0.1859110180738749,-0.10921424239143983,-0.30259545756329853,-0.3452376184027002,-0.7654058752362396,mesh enterprise portals,0.47624105476354756,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.18701019886337328,-0.6105615120477167,0.0,693.4,-0.23153811631962884,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6130019014141227
-0.030182602107750468,0.8213391362859195,0.4535508943568763,-0.08359379632165985,0.7016375735912134,-0.004541099449937316,-0.02310558605691425,-0.1737860845635844,Vertical,OTHER_ANCHOR,-0.43845987612475457,-0.33684936671446897,-0.39864618481705916,-0.24267518854059203,0.2714450065311627,-0.4685244629685048,-0.7654058752362396,strategize next-generation users,0.11456802630040305,Miller LLC,-0.08302969325705788,0.4950566951580001,-0.10892633567348302,-0.7863999338446457,0.6874231576000033,1.0,231.54,0.96267362274478,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.094087322143676
-0.030182602107750468,-0.2510661397739409,0.19717210523685,0.5452033017223735,0.011466061358675589,0.08414876833846165,0.503182321046877,0.7517354350557468,HighTangent,arrowset,-2.848668413492571,0.4008608064470761,0.8972999473061354,0.683866415453164,1.0515447551737924,-0.4685244629685048,-0.7654058752362396,mesh enterprise portals,0.44946465192155366,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.5699270770892161,-0.6105615120477167,1.0,299.0,1.1280238058177352,-0.8659951886753633,1.3027253002393058,-0.22623941166199216,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.334004228260005
-0.030182602107750468,-0.2510661397739409,-0.3219116282191189,0.4202877445750017,-0.3996002539147297,0.2871789579560285,-0.018803505072414434,-0.26335776222499935,Vertical,OTHER_PACKER,-0.9546724122349339,-0.1489610291016383,0.002296839570412764,0.08955268253914436,-0.29615692052113907,-0.4685244629685048,-0.7654058752362396,strategize next-generation users,-0.4445573613303718,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.6591893381102472,0.6874231576000033,1.0,127.88,0.9384969606103566,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9839618269150048
-0.030182602107750468,-0.2510661397739409,-0.12456017386771462,-0.11928531796774189,-0.3996002539147297,-0.22808537275750798,0.2852102178322279,-0.3660497216013472,Vertical,OTHER_ANCHOR,-1.3310006596439898,-0.14588478069755798,-0.3688699182678828,-0.2650174587963649,-0.5490540321045718,-0.4685244629685048,-0.7654058752362396,strategize next-generation users,-0.6495297555373098,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.25196787764520834,0.6874231576000033,1.0,555.4,0.25271745986545896,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1949453884408099
-0.030182602107750468,-1.114264983228572,-0.25434494654705464,-0.6249214557740569,0.2284573471174785,-0.2662919463090826,0.28377619083739447,-0.4416979208345463,Vertical,OTHER_ANCHOR,0.27105084867166895,-0.2571936698883466,0.3192879115041317,0.3806269043129391,-0.4141632833349354,-0.4685244629685048,1.3064963731711021,strategize next-generation users,0.6359638858442472,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.24368615445481306,-0.6105615120477167,1.0,438.44,-0.7797476034892611,-0.8659951886753633,1.3027253002393058,-0.22623941166199216,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5681432274428667
-0.030182602107750468,-0.2510661397739409,-0.27131714748564395,0.21750140079053157,-0.31522383506508755,-0.09083009756620518,0.4099705663827175,-0.36096695127476625,Vertical,hornet,-0.18353175458483612,-0.5701589297293636,-0.5787364372847605,-0.24866674215956444,0.3161072666881853,-0.4685244629685048,1.3064963731711021,mesh enterprise portals,-0.293372065088228,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.7943161206398143,-0.6105615120477167,1.0,201.0,-0.6508373213919201,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.8384843555911667
-0.030182602107750468,-0.2510661397739409,0.1311585885292036,-0.6499293983502061,-0.46485330437477107,-0.0008841467619010658,0.5203906449848752,-0.44638740357828366,Vertical,hornet,-1.4622310381485963,-0.860865149700153,-0.7363475799777607,-0.21549583193054428,-0.41146650834842974,1.140966206386441,-0.7654058752362396,synthesize holistic partnerships,-0.9875350366618674,Sanchez PLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.9154147875572584,0.6874231576000033,1.0,445.0,-1.3576313238979643,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.058380527401354
-0.030182602107750468,-0.2510661397739409,-0.44805280438788975,-0.040004040625272866,0.19661643184188066,0.03286106224013895,-0.005897262118915492,0.0910501460844985,LowTangent,OTHER_ANCHOR,0.14060533757550092,-0.020148333607835918,0.9062655966542145,0.8148164073656998,0.657800010446332,-0.4685244629685048,1.3064963731711021,strategize next-generation users,0.3035112708562204,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.4056597565554304,0.6874231576000033,1.0,154.19,-1.0240518493725426,-0.8659951886753633,0.7335718704752648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.442664665935725
-0.030182602107750468,-0.24906366964284912,0.18108788562299788,0.5069241257952954,-0.6901371449836808,-0.2554807213593784,0.2866442448270608,0.15409796534417952,LowTangent,OTHER_ANCHOR,-0.7393428559503485,-0.578289171054598,-0.19615185196936694,-0.2921092483182455,-0.814758939334333,-0.4685244629685048,-0.7654058752362396,mesh enterprise portals,0.6419024405829077,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.3196072730417685,0.6874231576000033,1.0,214.21,3.12745520326843,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.54537875183382
